RptDt;TckrSymb;MktNm;SctyCtgyNm;TradgStartDt;TradgEndDt;ISIN;TradgCcy;SpcfctnCd;CrpnNm
21/09/21;JBSSA277;EQUITY-DERIVATE;OPTION ON EQUITIES;19/07/21;21/01/22;BRJBSS3A09H6;BRL;;
21/09/21;JBSSA302;EQUITY-DERIVATE;OPTION ON EQUITIES;19/07/21;21/01/22;BRJBSS3A09G8;BRL;;
21/09/21;JBSSA312;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3A09L8;BRL;;
21/09/21;JBSSA317;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3A09I4;BRL;;
21/09/21;JBSSA319;EQUITY-DERIVATE;OPTION ON EQUITIES;29/07/21;21/01/22;BRJBSS3A09O2;BRL;;
21/09/21;JBSSA322;EQUITY-DERIVATE;OPTION ON EQUITIES;30/07/21;21/01/22;BRJBSS3A09Q7;BRL;;
21/09/21;JBSSA327;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3A09M6;BRL;;
21/09/21;JBSSA329;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3A09J2;BRL;;
21/09/21;JBSSA332;EQUITY-DERIVATE;OPTION ON EQUITIES;19/07/21;21/01/22;BRJBSS3A09F0;BRL;;
21/09/21;JBSSA334;EQUITY-DERIVATE;OPTION ON EQUITIES;30/07/21;21/01/22;BRJBSS3A09R5;BRL;;
21/09/21;JBSSA369;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3A09N4;BRL;;
21/09/21;JBSSA374;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3A09K0;BRL;;
21/09/21;JBSSA377;EQUITY-DERIVATE;OPTION ON EQUITIES;29/07/21;21/01/22;BRJBSS3A09P9;BRL;;
21/09/21;JBSSA379;EQUITY-DERIVATE;OPTION ON EQUITIES;30/07/21;21/01/22;BRJBSS3A09S3;BRL;;
21/09/21;JBSSB345;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;18/02/22;BRJBSS3B08D5;BRL;;
21/09/21;JBSSD420;EQUITY-DERIVATE;OPTION ON EQUITIES;08/06/21;20/04/23;BRJBSS3D09L2;BRL;;
21/09/21;JBSSG200;EQUITY-DERIVATE;OPTION ON EQUITIES;18/06/20;15/07/22;BRJBSS3G08N3;BRL;;
21/09/21;JBSSG450;EQUITY-DERIVATE;OPTION ON EQUITIES;29/07/21;21/07/23;BRJBSS3G0BH9;BRL;;
21/09/21;JBSSI40;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3I09Q0;BRL;;
21/09/21;JBSSI400;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3I09L1;BRL;;
21/09/21;JBSSI45;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3I09O5;BRL;;
21/09/21;JBSSI450;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3I09P2;BRL;;
21/09/21;JBSSI50;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3I09J5;BRL;;
21/09/21;JBSSI500;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3I09K3;BRL;;
21/09/21;JBSSI55;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3I09M9;BRL;;
21/09/21;JBSSI550;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3I09N7;BRL;;
21/09/21;JBSSJ204;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08W8;BRL;;
21/09/21;JBSSJ209;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08P2;BRL;;
21/09/21;JBSSJ214;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08O5;BRL;;
21/09/21;JBSSJ219;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08R8;BRL;;
21/09/21;JBSSJ224;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0963;BRL;;
21/09/21;JBSSJ229;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0906;BRL;;
21/09/21;JBSSJ234;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09G9;BRL;;
21/09/21;JBSSJ239;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08S6;BRL;;
21/09/21;JBSSJ244;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08Y4;BRL;;
21/09/21;JBSSJ249;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08Q0;BRL;;
21/09/21;JBSSJ254;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08N7;BRL;;
21/09/21;JBSSJ259;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0922;BRL;;
21/09/21;JBSSJ264;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRJBSS3J08I7;BRL;;
21/09/21;JBSSJ267;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08V0;BRL;;
21/09/21;JBSSJ272;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09I5;BRL;;
21/09/21;JBSSJ277;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09H7;BRL;;
21/09/21;JBSSJ282;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09C8;BRL;;
21/09/21;JBSSJ284;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRJBSS3J08J5;BRL;;
21/09/21;JBSSJ289;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0914;BRL;;
21/09/21;JBSSJ294;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0989;BRL;;
21/09/21;JBSSJ299;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0997;BRL;;
21/09/21;JBSSJ309;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08T4;BRL;;
21/09/21;JBSSJ314;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0971;BRL;;
21/09/21;JBSSJ315;EQUITY-DERIVATE;OPTION ON EQUITIES;09/04/21;15/10/21;BRJBSS3J08G1;BRL;;
21/09/21;JBSSJ317;EQUITY-DERIVATE;OPTION ON EQUITIES;01/09/21;15/10/21;BRJBSS3J09K1;BRL;;
21/09/21;JBSSJ319;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0930;BRL;;
21/09/21;JBSSJ322;EQUITY-DERIVATE;OPTION ON EQUITIES;26/08/21;15/10/21;BRJBSS3J09J3;BRL;;
21/09/21;JBSSJ324;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09A2;BRL;;
21/09/21;JBSSJ329;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09E4;BRL;;
21/09/21;JBSSJ339;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0955;BRL;;
21/09/21;JBSSJ344;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRJBSS3J08K3;BRL;;
21/09/21;JBSSJ345;EQUITY-DERIVATE;OPTION ON EQUITIES;09/04/21;15/10/21;BRJBSS3J08H9;BRL;;
21/09/21;JBSSJ349;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09D6;BRL;;
21/09/21;JBSSJ354;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09B0;BRL;;
21/09/21;JBSSJ359;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08Z1;BRL;;
21/09/21;JBSSJ364;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J0948;BRL;;
21/09/21;JBSSJ369;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J09F1;BRL;;
21/09/21;JBSSJ374;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08M9;BRL;;
21/09/21;JBSSJ379;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08L1;BRL;;
21/09/21;JBSSJ384;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08X6;BRL;;
21/09/21;JBSSJ388;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3J09P0;BRL;;
21/09/21;JBSSJ389;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3J08U2;BRL;;
21/09/21;JBSSJ399;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3J09N5;BRL;;
21/09/21;JBSSJ409;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3J09O3;BRL;;
21/09/21;JBSSJ419;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3J09Q8;BRL;;
21/09/21;JBSSJ429;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3J09M7;BRL;;
21/09/21;JBSSJ449;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3J09L9;BRL;;
21/09/21;JBSSK205;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08E4;BRL;;
21/09/21;JBSSK215;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08H7;BRL;;
21/09/21;JBSSK235;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07W8;BRL;;
21/09/21;JBSSK240;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07Q0;BRL;;
21/09/21;JBSSK245;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07P2;BRL;;
21/09/21;JBSSK250;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0812;BRL;;
21/09/21;JBSSK255;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07M9;BRL;;
21/09/21;JBSSK260;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07X6;BRL;;
21/09/21;JBSSK262;EQUITY-DERIVATE;OPTION ON EQUITIES;31/05/21;19/11/21;BRJBSS3K07G1;BRL;;
21/09/21;JBSSK265;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07T4;BRL;;
21/09/21;JBSSK270;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0861;BRL;;
21/09/21;JBSSK275;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0804;BRL;;
21/09/21;JBSSK280;EQUITY-DERIVATE;OPTION ON EQUITIES;12/05/21;19/11/21;BRJBSS3K07C0;BRL;;
21/09/21;JBSSK285;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07K3;BRL;;
21/09/21;JBSSK290;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07Z1;BRL;;
21/09/21;JBSSK295;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07N7;BRL;;
21/09/21;JBSSK300;EQUITY-DERIVATE;OPTION ON EQUITIES;08/06/21;19/11/21;BRJBSS3K07H9;BRL;;
21/09/21;JBSSK305;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0846;BRL;;
21/09/21;JBSSK31;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRJBSS3K0895;BRL;;
21/09/21;JBSSK310;EQUITY-DERIVATE;OPTION ON EQUITIES;08/06/21;19/11/21;BRJBSS3K07I7;BRL;;
21/09/21;JBSSK315;EQUITY-DERIVATE;OPTION ON EQUITIES;12/05/21;19/11/21;BRJBSS3K07D8;BRL;;
21/09/21;JBSSK317;EQUITY-DERIVATE;OPTION ON EQUITIES;31/05/21;19/11/21;BRJBSS3K07F3;BRL;;
21/09/21;JBSSK320;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07R8;BRL;;
21/09/21;JBSSK325;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRJBSS3K0887;BRL;;
21/09/21;JBSSK330;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07S6;BRL;;
21/09/21;JBSSK34;EQUITY-DERIVATE;OPTION ON EQUITIES;14/09/21;19/11/21;BRJBSS3K08A2;BRL;;
21/09/21;JBSSK340;EQUITY-DERIVATE;OPTION ON EQUITIES;12/05/21;19/11/21;BRJBSS3K07B2;BRL;;
21/09/21;JBSSK342;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08D6;BRL;;
21/09/21;JBSSK345;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0838;BRL;;
21/09/21;JBSSK347;EQUITY-DERIVATE;OPTION ON EQUITIES;31/05/21;19/11/21;BRJBSS3K07E6;BRL;;
21/09/21;JBSSK35;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08I5;BRL;;
21/09/21;JBSSK355;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07J5;BRL;;
21/09/21;JBSSK360;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0820;BRL;;
21/09/21;JBSSK370;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07Y4;BRL;;
21/09/21;JBSSK380;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K0853;BRL;;
21/09/21;JBSSK382;EQUITY-DERIVATE;OPTION ON EQUITIES;17/08/21;19/11/21;BRJBSS3K0879;BRL;;
21/09/21;JBSSK390;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07O5;BRL;;
21/09/21;JBSSK400;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07V0;BRL;;
21/09/21;JBSSK410;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07U2;BRL;;
21/09/21;JBSSK42;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08C8;BRL;;
21/09/21;JBSSK420;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3K07L1;BRL;;
21/09/21;JBSSK430;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08B0;BRL;;
21/09/21;JBSSK440;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08G9;BRL;;
21/09/21;JBSSK450;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3K08F1;BRL;;
21/09/21;JBSSL182;EQUITY-DERIVATE;OPTION ON EQUITIES;11/01/21;17/12/21;BRJBSS3L08Q6;BRL;;
21/09/21;JBSSL225;EQUITY-DERIVATE;OPTION ON EQUITIES;16/03/21;17/12/21;BRJBSS3L08U8;BRL;;
21/09/21;JBSSL230;EQUITY-DERIVATE;OPTION ON EQUITIES;11/01/21;17/12/21;BRJBSS3L08P8;BRL;;
21/09/21;JBSSL250;EQUITY-DERIVATE;OPTION ON EQUITIES;16/03/21;17/12/21;BRJBSS3L08T0;BRL;;
21/09/21;JBSSL262;EQUITY-DERIVATE;OPTION ON EQUITIES;14/06/21;17/12/21;BRJBSS3L0936;BRL;;
21/09/21;JBSSL27;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJBSS3L09E0;BRL;;
21/09/21;JBSSL277;EQUITY-DERIVATE;OPTION ON EQUITIES;11/01/21;17/12/21;BRJBSS3L08R4;BRL;;
21/09/21;JBSSL280;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3L08Z7;BRL;;
21/09/21;JBSSL284;EQUITY-DERIVATE;OPTION ON EQUITIES;05/07/21;17/12/21;BRJBSS3L09A8;BRL;;
21/09/21;JBSSL285;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3L0910;BRL;;
21/09/21;JBSSL289;EQUITY-DERIVATE;OPTION ON EQUITIES;18/06/21;17/12/21;BRJBSS3L0969;BRL;;
21/09/21;JBSSL290;EQUITY-DERIVATE;OPTION ON EQUITIES;16/03/21;17/12/21;BRJBSS3L08S2;BRL;;
21/09/21;JBSSL297;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJBSS3L09F7;BRL;;
21/09/21;JBSSL302;EQUITY-DERIVATE;OPTION ON EQUITIES;22/07/21;17/12/21;BRJBSS3L09H3;BRL;;
21/09/21;JBSSL304;EQUITY-DERIVATE;OPTION ON EQUITIES;05/07/21;17/12/21;BRJBSS3L09B6;BRL;;
21/09/21;JBSSL310;EQUITY-DERIVATE;OPTION ON EQUITIES;09/04/21;17/12/21;BRJBSS3L08V6;BRL;;
21/09/21;JBSSL317;EQUITY-DERIVATE;OPTION ON EQUITIES;14/06/21;17/12/21;BRJBSS3L0944;BRL;;
21/09/21;JBSSL319;EQUITY-DERIVATE;OPTION ON EQUITIES;22/07/21;17/12/21;BRJBSS3L09I1;BRL;;
21/09/21;JBSSL320;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;17/12/21;BRJBSS3L08W4;BRL;;
21/09/21;JBSSL324;EQUITY-DERIVATE;OPTION ON EQUITIES;18/06/21;17/12/21;BRJBSS3L0977;BRL;;
21/09/21;JBSSL334;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJBSS3L09G5;BRL;;
21/09/21;JBSSL337;EQUITY-DERIVATE;OPTION ON EQUITIES;06/07/21;17/12/21;BRJBSS3L09D2;BRL;;
21/09/21;JBSSL342;EQUITY-DERIVATE;OPTION ON EQUITIES;05/07/21;17/12/21;BRJBSS3L09C4;BRL;;
21/09/21;JBSSL347;EQUITY-DERIVATE;OPTION ON EQUITIES;14/06/21;17/12/21;BRJBSS3L0951;BRL;;
21/09/21;JBSSL352;EQUITY-DERIVATE;OPTION ON EQUITIES;22/07/21;17/12/21;BRJBSS3L09J9;BRL;;
21/09/21;JBSSL360;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;17/12/21;BRJBSS3L08X2;BRL;;
21/09/21;JBSSL367;EQUITY-DERIVATE;OPTION ON EQUITIES;31/08/21;17/12/21;BRJBSS3L09K7;BRL;;
21/09/21;JBSSL372;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3L0928;BRL;;
21/09/21;JBSSL377;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3L0902;BRL;;
21/09/21;JBSSL400;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;17/12/21;BRJBSS3L08Y0;BRL;;
21/09/21;JBSSL469;EQUITY-DERIVATE;OPTION ON EQUITIES;24/06/21;17/12/21;BRJBSS3L0985;BRL;;
21/09/21;JBSSL472;EQUITY-DERIVATE;OPTION ON EQUITIES;24/06/21;17/12/21;BRJBSS3L0993;BRL;;
21/09/21;JBSSM195;EQUITY-DERIVATE;OPTION ON EQUITIES;30/10/20;21/01/22;BRJBSS3M09D0;BRL;;
21/09/21;JBSSM277;EQUITY-DERIVATE;OPTION ON EQUITIES;19/07/21;21/01/22;BRJBSS3M09H1;BRL;;
21/09/21;JBSSM302;EQUITY-DERIVATE;OPTION ON EQUITIES;19/07/21;21/01/22;BRJBSS3M09G3;BRL;;
21/09/21;JBSSM312;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3M09L3;BRL;;
21/09/21;JBSSM317;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3M09I9;BRL;;
21/09/21;JBSSM319;EQUITY-DERIVATE;OPTION ON EQUITIES;29/07/21;21/01/22;BRJBSS3M09O7;BRL;;
21/09/21;JBSSM322;EQUITY-DERIVATE;OPTION ON EQUITIES;30/07/21;21/01/22;BRJBSS3M09Q2;BRL;;
21/09/21;JBSSM327;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3M09M1;BRL;;
21/09/21;JBSSM329;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3M09J7;BRL;;
21/09/21;JBSSM332;EQUITY-DERIVATE;OPTION ON EQUITIES;19/07/21;21/01/22;BRJBSS3M09F5;BRL;;
21/09/21;JBSSM334;EQUITY-DERIVATE;OPTION ON EQUITIES;30/07/21;21/01/22;BRJBSS3M09R0;BRL;;
21/09/21;JBSSM369;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3M09N9;BRL;;
21/09/21;JBSSM374;EQUITY-DERIVATE;OPTION ON EQUITIES;27/07/21;21/01/22;BRJBSS3M09K5;BRL;;
21/09/21;JBSSM377;EQUITY-DERIVATE;OPTION ON EQUITIES;29/07/21;21/01/22;BRJBSS3M09P4;BRL;;
21/09/21;JBSSM379;EQUITY-DERIVATE;OPTION ON EQUITIES;30/07/21;21/01/22;BRJBSS3M09S8;BRL;;
21/09/21;JBSSN345;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;18/02/22;BRJBSS3N08D0;BRL;;
21/09/21;JBSSP420;EQUITY-DERIVATE;OPTION ON EQUITIES;08/06/21;20/04/23;BRJBSS3P09L6;BRL;;
21/09/21;JBSSS200;EQUITY-DERIVATE;OPTION ON EQUITIES;18/06/20;15/07/22;BRJBSS3S08N8;BRL;;
21/09/21;JBSSS450;EQUITY-DERIVATE;OPTION ON EQUITIES;29/07/21;21/07/23;BRJBSS3S0BH5;BRL;;
21/09/21;JBSSU40;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3U09O0;BRL;;
21/09/21;JBSSU400;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3U09L6;BRL;;
21/09/21;JBSSU45;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3U09P7;BRL;;
21/09/21;JBSSU450;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3U09N2;BRL;;
21/09/21;JBSSU50;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3U09M4;BRL;;
21/09/21;JBSSU500;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3U09Q5;BRL;;
21/09/21;JBSSU55;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/09/23;BRJBSS3U09J0;BRL;;
21/09/21;JBSSU550;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;16/09/22;BRJBSS3U09K8;BRL;;
21/09/21;JBSSV204;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08X1;BRL;;
21/09/21;JBSSV209;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0959;BRL;;
21/09/21;JBSSV214;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08U7;BRL;;
21/09/21;JBSSV219;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0983;BRL;;
21/09/21;JBSSV224;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09C3;BRL;;
21/09/21;JBSSV229;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08O0;BRL;;
21/09/21;JBSSV234;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09H2;BRL;;
21/09/21;JBSSV239;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08M4;BRL;;
21/09/21;JBSSV244;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09G4;BRL;;
21/09/21;JBSSV249;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08V5;BRL;;
21/09/21;JBSSV254;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08N2;BRL;;
21/09/21;JBSSV259;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08Q5;BRL;;
21/09/21;JBSSV264;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRJBSS3V08I2;BRL;;
21/09/21;JBSSV267;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09A7;BRL;;
21/09/21;JBSSV272;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09I0;BRL;;
21/09/21;JBSSV277;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09B5;BRL;;
21/09/21;JBSSV282;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09E9;BRL;;
21/09/21;JBSSV284;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRJBSS3V08J0;BRL;;
21/09/21;JBSSV289;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08L6;BRL;;
21/09/21;JBSSV294;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0975;BRL;;
21/09/21;JBSSV299;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08S1;BRL;;
21/09/21;JBSSV309;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0900;BRL;;
21/09/21;JBSSV314;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0942;BRL;;
21/09/21;JBSSV315;EQUITY-DERIVATE;OPTION ON EQUITIES;09/04/21;15/10/21;BRJBSS3V08G6;BRL;;
21/09/21;JBSSV317;EQUITY-DERIVATE;OPTION ON EQUITIES;01/09/21;15/10/21;BRJBSS3V09K6;BRL;;
